country,crop_id,value,is_average
Malawi,205,640.9,FALSE
Malawi,217,539.8,FALSE
Malawi,218,690.4,FALSE
Malawi,227,802,FALSE
Malawi,228,376.2,FALSE
Malawi,235,436,FALSE
Malawi,254,940.1,FALSE
Malawi,270,558.8,FALSE
Malawi,276,602.2,FALSE
Malawi,296,313.9,FALSE
Malawi,306,550.1,FALSE
Malaysia,16,433.9,FALSE
Malaysia,40,361.6,FALSE
Malaysia,52,313.4,FALSE
Malaysia,54,1048.6,FALSE
Malaysia,63,1518.7,FALSE
Malaysia,74,2017.7,FALSE
Malaysia,75,241.1,FALSE
Malaysia,90,325.4,FALSE
Malaysia,101,578.6,FALSE
Malaysia,121,554.4,FALSE
Malaysia,154,771.4,FALSE
Malaysia,175,1265.6,FALSE
Malaysia,202,771.4,FALSE
Malaysia,215,337.5,FALSE
Malaysia,228,313.4,FALSE
Malaysia,238,313.4,FALSE
Malaysia,254,289.3,FALSE
Malaysia,257,1370.3,FALSE
Malaysia,279,421.9,FALSE
Malaysia,286,204.9,FALSE
Malaysia,296,301.3,FALSE
Malaysia,306,482.1,FALSE
Malaysia,317,277.2,FALSE
Malaysia,319,518.3,FALSE
Maldives,16,1171.2,FALSE
Maldives,40,2017.1,FALSE
Maldives,52,1431.5,FALSE
Maldives,63,10736.3,FALSE
Maldives,75,279.8,FALSE
Maldives,90,1301.4,FALSE
Maldives,101,1496.6,FALSE
Maldives,158,1952.1,FALSE
Maldives,175,4331.6,FALSE
Maldives,179,1301.4,FALSE
Maldives,215,979.4,FALSE
Maldives,238,1106.2,FALSE
Maldives,296,2212.3,FALSE
Maldives,301,1431.5,FALSE
Maldives,317,845.9,FALSE
Malta,7,508.7,FALSE
Malta,8,1503.5,FALSE
Malta,40,130.2,FALSE
Malta,54,221.7,FALSE
Malta,105,3191.2,FALSE
Malta,112,1012.5,FALSE
Malta,121,1058.3,FALSE
Malta,120,1194.9,FALSE
Malta,154,791.9,FALSE
Malta,179,624.1,FALSE
Malta,203,614.6,FALSE
Malta,205,883.9,FALSE
Malta,208,681.4,FALSE
Malta,219,1229,FALSE
Malta,221,994.6,FALSE
Malta,235,435.1,FALSE
Malta,238,534.3,FALSE
Malta,281,2818.4,FALSE
Malta,298,1227.7,FALSE
Malta,306,865.2,FALSE
Mauritius,16,256,FALSE
Mauritius,19,906.9,FALSE
Mauritius,40,315.9,FALSE
Mauritius,49,411.4,FALSE
Mauritius,52,292.6,FALSE
Mauritius,54,584.4,FALSE
Mauritius,63,2639.7,FALSE
Mauritius,75,450.2,FALSE
Mauritius,90,509.6,FALSE
Mauritius,101,448,FALSE
Mauritius,112,2391.5,FALSE
Mauritius,115,1362.1,FALSE
Mauritius,128,1186.1,FALSE
Mauritius,158,1330.3,FALSE
Mauritius,202,1209.1,FALSE
Mauritius,205,604.9,FALSE
Mauritius,228,540.5,FALSE
Mauritius,235,619,FALSE
Mauritius,238,620.4,FALSE
Mauritius,286,404,FALSE
Mauritius,296,442.6,FALSE
Mauritius,301,1441.9,FALSE
Mauritius,302,408.8,FALSE
Mauritius,306,893.6,FALSE
Mexico,5,1147.7,FALSE
Mexico,7,348.2,FALSE
Mexico,11,467.6,FALSE
Mexico,12,1969.2,FALSE
Mexico,13,858.3,FALSE
Mexico,17,225.1,FALSE
Mexico,18,653.1,FALSE
Mexico,19,335.1,FALSE
Mexico,30,3047.2,FALSE
Mexico,33,654.9,FALSE
Mexico,40,125,FALSE
Mexico,49,154.8,FALSE
Mexico,51,263.5,FALSE
Mexico,52,193.8,FALSE
Mexico,54,218.6,FALSE
Mexico,58,3717.7,FALSE
Mexico,59,1235.9,FALSE
Mexico,60,618.5,FALSE
Mexico,63,465.5,FALSE
Mexico,74,2095.5,FALSE
Mexico,75,111.8,FALSE
Mexico,77,294.1,FALSE
Mexico,90,291.1,FALSE
Mexico,94,2639,FALSE
Mexico,101,363.7,FALSE
Mexico,105,497.3,FALSE
Mexico,112,835.5,FALSE
Mexico,115,833.2,FALSE
Mexico,121,117.5,FALSE
Mexico,120,870,FALSE
Mexico,128,594.1,FALSE
Mexico,154,228.8,FALSE
Mexico,156,470.4,FALSE
Mexico,158,180.2,FALSE
Mexico,161,401.8,FALSE
Mexico,169,189.2,FALSE
Mexico,80,116.3,FALSE
Mexico,175,170.8,FALSE
Mexico,179,266.5,FALSE
Mexico,194,2143.2,FALSE
Mexico,200,224.8,FALSE
Mexico,202,234.9,FALSE
Mexico,203,522.8,FALSE
Mexico,206,258,FALSE
Mexico,208,91.9,FALSE
Mexico,215,265,FALSE
Mexico,219,422.7,FALSE
Mexico,221,241,FALSE
Mexico,217,390.9,FALSE
Mexico,218,412.1,FALSE
Mexico,228,200.5,FALSE
Mexico,229,6844.6,FALSE
Mexico,231,245.6,FALSE
Mexico,235,322.7,FALSE
Mexico,238,335.1,FALSE
Mexico,243,323,FALSE
Mexico,248,305.6,FALSE
Mexico,249,1860.1,FALSE
Mexico,254,205.8,FALSE
Mexico,257,589.2,FALSE
Mexico,259,193.5,FALSE
Mexico,261,326.9,FALSE
Mexico,84,706.1,FALSE
Mexico,267,830.1,FALSE
Mexico,270,165.5,FALSE
Mexico,276,365.5,FALSE
Mexico,279,255,FALSE
Mexico,281,895.7,FALSE
Mexico,286,29.4,FALSE
Mexico,289,308.3,FALSE
Mexico,296,234,FALSE
Mexico,298,118,FALSE
Mexico,302,80.1,FALSE
Mexico,305,1735.8,FALSE
Mexico,306,381.9,FALSE
Mexico,308,183.9,FALSE
Mexico,314,5262.5,FALSE
Mexico,316,3697.3,FALSE
Mexico,317,170.9,FALSE
Mexico,318,196.1,FALSE
Mexico,76,225.7,FALSE
Mongolia,17,226.8,FALSE
Mongolia,40,619.7,FALSE
Mongolia,49,675.4,FALSE
Mongolia,90,1694.3,FALSE
Mongolia,112,4181.2,FALSE
Mongolia,200,235.2,FALSE
Mongolia,205,925.1,FALSE
Mongolia,235,407.5,FALSE
Mongolia,318,197.9,FALSE
Morocco,7,832,FALSE
Morocco,8,1037,FALSE
Morocco,11,398.7,FALSE
Morocco,13,2589.9,FALSE
Morocco,16,736.2,FALSE
Morocco,17,283.5,FALSE
Morocco,18,1199.1,FALSE
Morocco,33,472.1,FALSE
Morocco,40,240.6,FALSE
Morocco,49,252.9,FALSE
Morocco,54,317.1,FALSE
Morocco,58,2193.2,FALSE
Morocco,60,1039,FALSE
Morocco,63,390.5,FALSE
Morocco,90,342.6,FALSE
Morocco,101,308.9,FALSE
Morocco,105,1231.7,FALSE
Morocco,120,427.2,FALSE
Morocco,128,1043.1,FALSE
Morocco,154,615.9,FALSE
Morocco,156,1012.5,FALSE
Morocco,169,258,FALSE
Morocco,179,518,FALSE
Morocco,200,330.4,FALSE
Morocco,203,600.6,FALSE
Morocco,205,463.9,FALSE
Morocco,206,244.7,FALSE
Morocco,208,394.6,FALSE
Morocco,219,1124.7,FALSE
Morocco,221,1581.4,FALSE
Morocco,217,752.5,FALSE
Morocco,218,936,FALSE
Morocco,228,1706.9,FALSE
Morocco,231,1009.4,FALSE
Morocco,235,203.9,FALSE
Morocco,238,483.3,FALSE
Morocco,243,451.7,FALSE
Morocco,270,489.4,FALSE
Morocco,281,839.2,FALSE
Morocco,289,557.7,FALSE
Morocco,298,366,FALSE
Morocco,306,198.8,FALSE
Morocco,317,394.6,FALSE
Morocco,318,272.2,FALSE
Nepal,4,2767.6,FALSE
Nepal,7,649.2,FALSE
Nepal,8,473.6,FALSE
Nepal,8,516.4,FALSE
Nepal,16,259.7,FALSE
Nepal,17,267.1,FALSE
Nepal,39,425,FALSE
Nepal,60,866.9,FALSE
Nepal,75,835.1,FALSE
Nepal,77,1474.5,FALSE
Nepal,112,685.7,FALSE
Nepal,115,406.2,FALSE
Nepal,146,409.1,FALSE
Nepal,154,273.7,FALSE
Nepal,156,866.9,FALSE
Nepal,161,757.6,FALSE
Nepal,169,268.4,FALSE
Nepal,175,296,FALSE
Nepal,180,300.9,FALSE
Nepal,194,1011.1,FALSE
Nepal,198,5801.3,FALSE
Nepal,205,306.2,FALSE
Nepal,208,526.9,FALSE
Nepal,215,299.1,FALSE
Nepal,219,246.2,FALSE
Nepal,221,228.6,FALSE
Nepal,227,855.6,FALSE
Nepal,228,435.3,FALSE
Nepal,231,237.6,FALSE
Nepal,235,281.8,FALSE
Nepal,254,260.4,FALSE
Nepal,84,261.6,TRUE
Nepal,276,910.7,FALSE
Nepal,286,49.3,FALSE
Nepal,302,446.5,FALSE
Nepal,305,1350.4,FALSE
Nepal,316,1159.5,FALSE
Nepal,318,267.3,FALSE
Netherlands,7,538.4,FALSE
Netherlands,12,3403.1,FALSE
Netherlands,17,167.1,FALSE
Netherlands,18,742,FALSE
Netherlands,40,196.9,FALSE
Netherlands,49,160,FALSE
Netherlands,54,1160.7,FALSE
Netherlands,63,1295.2,FALSE
Netherlands,90,669.9,FALSE
Netherlands,101,906.8,FALSE
Netherlands,152,663.2,FALSE
Netherlands,158,1724.3,FALSE
Netherlands,192,1531.5,FALSE
Netherlands,205,159.7,FALSE
Netherlands,221,563.6,FALSE
Netherlands,234,1490.9,FALSE
Netherlands,235,189.5,FALSE
Netherlands,248,368.7,FALSE
Netherlands,281,4212.2,FALSE
Netherlands,282,38.3,FALSE
Netherlands,306,669.6,FALSE
Netherlands,308,150.6,FALSE
Netherlands,318,161.8,FALSE
New Zealand,7,591.7,FALSE
New Zealand,17,229,FALSE
New Zealand,169,241.6,FALSE
New Zealand,200,285.4,FALSE
New Zealand,318,210.9,FALSE
Norway,7,1276.2,FALSE
Norway,17,316.4,FALSE
Norway,19,527.4,FALSE
Norway,40,1044,FALSE
Norway,49,957.1,FALSE
Norway,54,1282.1,FALSE
Norway,58,8208.3,FALSE
Norway,90,2175,FALSE
Norway,91,1183.3,FALSE
Norway,152,1782.1,FALSE
Norway,158,3196.4,FALSE
Norway,200,290.7,FALSE
Norway,206,801.2,FALSE
Norway,221,1846.4,FALSE
Norway,217,413.6,FALSE
Norway,218,359.5,FALSE
Norway,231,3776.2,FALSE
Norway,235,331,FALSE
Norway,248,610.7,FALSE
Norway,249,7528.6,FALSE
Norway,259,310.7,FALSE
Norway,281,5242.9,FALSE
Norway,306,2466.7,FALSE
Norway,318,363.5,FALSE
Oman,16,709.5,FALSE
Oman,17,213,FALSE
Oman,40,305.8,FALSE
Oman,49,395.3,FALSE
Oman,54,623.9,FALSE
Oman,63,652.4,FALSE
Oman,90,450.5,FALSE
Oman,101,405.8,FALSE
Oman,112,3029.4,FALSE
Oman,154,1342.7,FALSE
Oman,169,557.9,FALSE
Oman,175,1709.5,FALSE
Oman,179,410,FALSE
Oman,200,234.9,FALSE
Oman,202,997.1,FALSE
Oman,205,520.4,FALSE
Oman,215,517.1,FALSE
Oman,235,361.2,FALSE
Oman,238,299.7,FALSE
Oman,286,96.2,FALSE
Oman,306,328.8,FALSE
Oman,317,298.8,FALSE
Oman,318,929.8,FALSE
Pakistan,254,192.8,FALSE
Pakistan,84,668.1,FALSE
Pakistan,286,39.4,FALSE
Pakistan,318,286.3,FALSE
Panama,16,93.1,FALSE
Panama,18,1183.6,FALSE
Panama,40,1014.1,FALSE
Panama,49,948,FALSE
Panama,52,531.1,FALSE
Panama,63,1587.3,FALSE
Panama,75,768.5,FALSE
Panama,77,4658.7,FALSE
Panama,90,705.5,FALSE
Panama,158,1653.4,FALSE
Panama,169,560.6,FALSE
Panama,205,1080.3,FALSE
Panama,208,355,FALSE
Panama,215,579.8,FALSE
Panama,228,652.6,FALSE
Panama,235,992.1,FALSE
Panama,254,558.6,FALSE
Panama,306,1300.7,FALSE
Panama,319,1118.8,FALSE
Panama,76,1317.7,FALSE
Paraguay,52,47.1,FALSE
Paraguay,53,191,FALSE
Paraguay,169,121.5,FALSE
Paraguay,248,263.8,FALSE
Paraguay,254,194,FALSE
Paraguay,84,388,FALSE
Paraguay,267,705.4,FALSE
Paraguay,276,329.4,FALSE
Paraguay,286,21.2,FALSE
Paraguay,310,114.6,FALSE
Paraguay,318,119.6,FALSE
Peru,5,2408.2,FALSE
Peru,7,250.8,FALSE
Peru,8,2320.7,FALSE
Peru,11,669.2,FALSE
Peru,12,1240.5,FALSE
Peru,13,774.1,FALSE
Peru,17,366.7,FALSE
Peru,18,1050.9,FALSE
Peru,19,430.5,FALSE
Peru,33,608.3,FALSE
Peru,40,228.6,FALSE
Peru,49,230.4,FALSE
Peru,51,186,FALSE
Peru,52,183,FALSE
Peru,54,315.2,FALSE
Peru,58,172.1,FALSE
Peru,60,1286.6,FALSE
Peru,63,672.2,FALSE
Peru,74,2347.9,FALSE
Peru,75,121.2,FALSE
Peru,77,1658.9,FALSE
Peru,86,555.3,FALSE
Peru,90,215.1,FALSE
Peru,94,444.1,FALSE
Peru,101,364.6,FALSE
Peru,105,649.4,FALSE
Peru,112,1149.4,FALSE
Peru,121,172.4,FALSE
Peru,120,711.5,FALSE
Peru,128,1087,FALSE
Peru,152,246.9,FALSE
Peru,154,248.7,FALSE
Peru,156,1116.6,FALSE
Peru,158,246.6,FALSE
Peru,161,1640.9,FALSE
Peru,165,1070.7,FALSE
Peru,169,492.3,FALSE
Peru,80,320.5,FALSE
Peru,175,171.5,FALSE
Peru,179,234.2,FALSE
Peru,200,482,FALSE
Peru,203,962.8,FALSE
Peru,205,148.1,FALSE
Peru,208,187.2,FALSE
Peru,215,225.9,FALSE
Peru,219,645.5,FALSE
Peru,221,551.5,FALSE
Peru,217,696.1,FALSE
Peru,218,476.1,FALSE
Peru,228,209.1,FALSE
Peru,231,536.8,FALSE
Peru,235,310.5,FALSE
Peru,238,190.4,FALSE
Peru,243,501.8,FALSE
Peru,245,1178.7,FALSE
Peru,254,340.6,FALSE
Peru,259,365.2,FALSE
Peru,84,851.6,FALSE
Peru,267,1207.4,FALSE
Peru,270,176.8,FALSE
Peru,276,744,FALSE
Peru,279,299.3,FALSE
Peru,281,577.2,FALSE
Peru,296,190.7,FALSE
Peru,298,325,FALSE
Peru,302,200.2,FALSE
Peru,305,300.1,FALSE
Peru,306,268.5,FALSE
Peru,317,180.4,FALSE
Peru,318,463.4,FALSE
Peru,76,280,FALSE
Philippines,12,1351.8,FALSE
Philippines,13,422.4,FALSE
Philippines,16,289.4,FALSE
Philippines,18,1135.5,FALSE
Philippines,40,409.1,FALSE
Philippines,49,534.4,FALSE
Philippines,51,652.1,FALSE
Philippines,52,132.4,FALSE
Philippines,54,711.5,FALSE
Philippines,63,1539.6,FALSE
Philippines,63,746.4,FALSE
Philippines,74,2169,FALSE
Philippines,75,165.1,FALSE
Philippines,77,1732.3,FALSE
Philippines,86,520.5,FALSE
Philippines,90,350.6,FALSE
Philippines,101,408.3,FALSE
Philippines,112,1656.3,FALSE
Philippines,115,823.9,FALSE
Philippines,121,660.9,FALSE
Philippines,128,823.3,FALSE
Philippines,152,808.1,FALSE
Philippines,158,789.2,FALSE
Philippines,169,253.5,FALSE
Philippines,80,253.5,FALSE
Philippines,175,514.1,FALSE
Philippines,133,1238.1,FALSE
Philippines,202,412.7,FALSE
Philippines,205,1111.5,FALSE
Philippines,206,529.1,FALSE
Philippines,215,145.7,FALSE
Philippines,218,2156.6,FALSE
Philippines,228,192.5,FALSE
Philippines,235,784.1,FALSE
Philippines,238,223.4,FALSE
Philippines,254,367,FALSE
Philippines,257,470.2,FALSE
Philippines,276,490.2,FALSE
Philippines,286,67.6,TRUE
Philippines,296,315.6,FALSE
Philippines,298,280.5,FALSE
Philippines,301,398.2,FALSE
Philippines,305,2259.7,FALSE
Philippines,306,347,FALSE
Philippines,317,266.4,FALSE
Philippines,319,537.3,FALSE
Philippines,76,424.1,FALSE
Poland,7,148.6,FALSE
Poland,17,148.1,FALSE
Poland,18,887.4,FALSE
Poland,39,403,FALSE
Poland,40,208.2,FALSE
Poland,49,98.4,FALSE
Poland,54,314,FALSE
Poland,58,1106.1,FALSE
Poland,61,62.1,FALSE
Poland,90,357.4,FALSE
Poland,91,320.1,FALSE
Poland,116,327.9,FALSE
Poland,138,4696.7,FALSE
Poland,161,502.4,FALSE
Poland,165,210.5,FALSE
Poland,169,134.9,FALSE
Poland,180,216.1,FALSE
Poland,192,1112.2,FALSE
Poland,200,131.4,FALSE
Poland,205,216.6,FALSE
Poland,219,524,FALSE
Poland,221,494.1,FALSE
Poland,217,274.2,FALSE
Poland,231,295.7,FALSE
Poland,235,97.4,FALSE
Poland,248,410.1,FALSE
Poland,249,1351.1,FALSE
Poland,259,131.4,FALSE
Poland,281,767.2,FALSE
Poland,282,29.7,FALSE
Poland,305,2296.6,FALSE
Poland,306,361.2,FALSE
Poland,308,145.6,FALSE
Poland,318,157.5,FALSE
Portugal,4,995.3,FALSE
Portugal,7,708.4,FALSE
Portugal,8,2066.3,FALSE
Portugal,13,1361,FALSE
Portugal,16,417,FALSE
Portugal,17,210.2,FALSE
Portugal,19,1786.2,FALSE
Portugal,30,5233,FALSE
Portugal,40,465.8,FALSE
Portugal,48,386.2,FALSE
Portugal,49,241,FALSE
Portugal,54,653,FALSE
Portugal,58,3218.2,FALSE
Portugal,59,1981,FALSE
Portugal,90,573.3,FALSE
Portugal,101,880.4,FALSE
Portugal,105,2553.4,FALSE
Portugal,112,2760.5,FALSE
Portugal,121,694.7,FALSE
Portugal,120,1891.2,FALSE
Portugal,106,1935.8,FALSE
Portugal,138,4756.5,FALSE
Portugal,152,565.1,FALSE
Portugal,154,817.4,FALSE
Portugal,158,605.8,FALSE
Portugal,169,185.4,FALSE
Portugal,179,689.4,FALSE
Portugal,192,3051.7,FALSE
Portugal,200,182.5,FALSE
Portugal,203,445.2,FALSE
Portugal,206,415,FALSE
Portugal,208,566.1,FALSE
Portugal,219,1073.9,FALSE
Portugal,221,1036.1,FALSE
Portugal,218,2582.6,FALSE
Portugal,228,2251.8,FALSE
Portugal,231,896.5,FALSE
Portugal,235,381.6,FALSE
Portugal,238,183.2,FALSE
Portugal,243,807.2,FALSE
Portugal,249,9065.9,FALSE
Portugal,254,304.2,FALSE
Portugal,259,221.2,FALSE
Portugal,279,1051.2,FALSE
Portugal,281,2483.5,FALSE
Portugal,286,298.7,FALSE
Portugal,289,419.1,FALSE
Portugal,296,1320,FALSE
Portugal,298,886.5,FALSE
Portugal,306,674.9,FALSE
Portugal,308,184.7,FALSE
Portugal,316,4019,FALSE
Portugal,317,410.3,FALSE
Portugal,318,205.3,FALSE
Portugal,319,1751.1,FALSE
Romania,7,654.6,FALSE
Romania,8,1184.2,FALSE
Romania,17,196.1,FALSE
Romania,18,2093.8,FALSE
Romania,19,1194,FALSE
Romania,40,340.8,FALSE
Romania,49,578.6,FALSE
Romania,54,953.7,FALSE
Romania,58,1779.9,FALSE
Romania,63,659.5,FALSE
Romania,90,615.4,FALSE
Romania,101,485.4,FALSE
Romania,112,3307.4,FALSE
Romania,120,711,FALSE
Romania,152,939,FALSE
Romania,158,1635.3,FALSE
Romania,169,181.4,FALSE
Romania,179,448.7,FALSE
Romania,192,2191.8,FALSE
Romania,200,218.2,FALSE
Romania,205,522.2,FALSE
Romania,219,831.1,FALSE
Romania,221,1174.4,FALSE
Romania,217,1554.4,FALSE
Romania,218,1130.2,FALSE
Romania,231,527.1,FALSE
Romania,235,338.3,FALSE
Romania,238,497.7,FALSE
Romania,248,384.9,FALSE
Romania,276,340.8,FALSE
Romania,279,1240.6,FALSE
Romania,281,1113.1,FALSE
Romania,282,31.9,FALSE
Romania,289,370.2,FALSE
Romania,306,747.8,FALSE
Romania,316,1721.1,FALSE
Romania,317,237.8,FALSE
Romania,318,154.5,FALSE
Russian Federation,17,115.4,FALSE
Russian Federation,39,385.8,FALSE
Russian Federation,40,182.2,FALSE
Russian Federation,49,184.1,FALSE
Russian Federation,90,1122.8,FALSE
Russian Federation,108,337.9,FALSE
Russian Federation,120,368.8,FALSE
Russian Federation,169,124.5,FALSE
Russian Federation,180,96,FALSE
Russian Federation,200,95.4,FALSE
Russian Federation,205,144.7,FALSE
Russian Federation,217,212.5,FALSE
Russian Federation,235,152.8,FALSE
Russian Federation,248,336.8,FALSE
Russian Federation,254,240.7,FALSE
Russian Federation,259,91.7,FALSE
Russian Federation,276,349.9,FALSE
Russian Federation,282,43.5,FALSE
Russian Federation,289,326.4,FALSE
Russian Federation,306,929.1,FALSE
Russian Federation,317,78.4,FALSE
Russian Federation,318,131.8,FALSE
Rwanda,13,273.2,FALSE
Rwanda,18,560.6,FALSE
Rwanda,19,856.6,FALSE
Rwanda,40,204.6,FALSE
Rwanda,49,450.7,FALSE
Rwanda,52,269.5,FALSE
Rwanda,63,700.3,FALSE
Rwanda,101,384.5,FALSE
Rwanda,128,1290.9,FALSE
Rwanda,154,806.3,FALSE
Rwanda,169,364.8,FALSE
Rwanda,175,753.8,FALSE
Rwanda,205,736.4,FALSE
Rwanda,208,701.7,FALSE
Rwanda,215,463.8,FALSE
Rwanda,217,1496.5,FALSE
Rwanda,228,282,FALSE
Rwanda,235,317.2,FALSE
Rwanda,238,309.9,FALSE
Rwanda,254,851.9,FALSE
Rwanda,270,393.1,FALSE
Rwanda,276,548.2,FALSE
Rwanda,286,115.4,FALSE
Rwanda,296,225.5,FALSE
Rwanda,301,458.4,FALSE
Rwanda,306,491.6,FALSE
Rwanda,318,638,FALSE
Rwanda,319,358.2,FALSE
Saint Vincent and the Grenadines,13,1124.4,FALSE
Saint Vincent and the Grenadines,16,673.2,FALSE
Saint Vincent and the Grenadines,49,2255,FALSE
Saint Vincent and the Grenadines,52,2430.2,FALSE
Saint Vincent and the Grenadines,63,2387.4,FALSE
Saint Vincent and the Grenadines,74,1629.6,FALSE
Saint Vincent and the Grenadines,75,543.1,FALSE
Saint Vincent and the Grenadines,115,2344.6,FALSE
Saint Vincent and the Grenadines,121,446.1,FALSE
Saint Vincent and the Grenadines,128,6428.9,FALSE
Saint Vincent and the Grenadines,154,1416.7,FALSE
Saint Vincent and the Grenadines,169,1263,FALSE
Saint Vincent and the Grenadines,175,1535.9,FALSE
Saint Vincent and the Grenadines,198,5942,FALSE
Saint Vincent and the Grenadines,208,1833.3,FALSE
Saint Vincent and the Grenadines,215,1010.4,FALSE
Saint Vincent and the Grenadines,227,5229.1,FALSE
Saint Vincent and the Grenadines,238,1625.6,FALSE
Saint Vincent and the Grenadines,296,1004.3,FALSE
Saint Vincent and the Grenadines,298,1666.3,FALSE
Saint Vincent and the Grenadines,319,1393.3,FALSE
Samoa,13,1939,FALSE
Samoa,16,1201.5,FALSE
Samoa,75,213.3,FALSE
Samoa,154,273.8,FALSE
Samoa,175,1000.6,FALSE
Samoa,215,959.2,FALSE
Samoa,228,2538.3,FALSE
Samoa,301,1048.8,FALSE
Samoa,319,1400.6,FALSE
Serbia,7,414.2,FALSE
Serbia,8,805.9,FALSE
Serbia,17,146.9,FALSE
Serbia,18,1307.3,FALSE
Serbia,40,153.8,FALSE
Serbia,49,236.1,FALSE
Serbia,58,1736.1,FALSE
Serbia,90,328.9,FALSE
Serbia,112,2559.8,FALSE
Serbia,120,566.7,FALSE
Serbia,169,136.1,FALSE
Serbia,200,167.2,FALSE
Serbia,205,221.2,FALSE
Serbia,219,673.9,FALSE
Serbia,221,682.3,FALSE
Serbia,231,418,FALSE
Serbia,235,181.9,FALSE
Serbia,248,349.7,FALSE
Serbia,259,165.4,FALSE
Serbia,276,338.3,FALSE
Serbia,281,1534.3,FALSE
Serbia,282,36.6,FALSE
Serbia,289,275.7,FALSE
Serbia,305,2214.5,FALSE
Serbia,306,458.2,FALSE
Serbia,316,1941.6,FALSE
Serbia,317,131.4,FALSE
Serbia,318,135.3,FALSE
Sierra Leone,52,222.1,FALSE
Sierra Leone,75,422.3,FALSE
Sierra Leone,169,953.1,FALSE
Sierra Leone,175,1177,FALSE
Sierra Leone,254,762.1,FALSE
Sierra Leone,296,1481.8,FALSE
Sierra Leone,306,948.9,FALSE
Singapore,158,2423.8,FALSE
Singapore,192,7238.3,FALSE
Singapore,306,2170.4,FALSE
Slovakia,7,384.1,FALSE
Slovakia,8,1308.2,FALSE
Slovakia,17,165.2,FALSE
Slovakia,40,218.6,FALSE
Slovakia,49,302.7,FALSE
Slovakia,54,574.7,FALSE
Slovakia,58,1547.7,FALSE
Slovakia,63,529.2,FALSE
Slovakia,63,610.1,FALSE
Slovakia,90,591.1,FALSE
Slovakia,91,1033.6,FALSE
Slovakia,120,838.7,FALSE
Slovakia,156,725.7,FALSE
Slovakia,158,1254.5,FALSE
Slovakia,161,402.1,FALSE
Slovakia,169,141.9,FALSE
Slovakia,194,587,FALSE
Slovakia,200,219.1,FALSE
Slovakia,205,343.3,FALSE
Slovakia,219,687.4,FALSE
Slovakia,221,556.3,FALSE
Slovakia,217,273.1,FALSE
Slovakia,231,440,FALSE
Slovakia,234,1811.8,FALSE
Slovakia,235,284.6,FALSE
Slovakia,248,394.6,FALSE
Slovakia,259,118.2,FALSE
Slovakia,276,360.3,FALSE
Slovakia,281,2175.9,FALSE
Slovakia,282,30.6,FALSE
Slovakia,289,358.4,FALSE
Slovakia,306,760.8,FALSE
Slovakia,317,260.3,FALSE
Slovakia,318,139.6,FALSE
Slovenia,7,547.4,FALSE
Slovenia,12,5819.7,FALSE
Slovenia,17,147.1,FALSE
Slovenia,18,4023.3,FALSE
Slovenia,19,2086.4,FALSE
Slovenia,39,642.1,FALSE
Slovenia,40,261.2,FALSE
Slovenia,49,490.7,FALSE
Slovenia,54,1053.1,FALSE
Slovenia,58,3301.2,FALSE
Slovenia,90,497.9,FALSE
Slovenia,112,4627.4,FALSE
Slovenia,120,613.5,FALSE
Slovenia,138,7310.1,FALSE
Slovenia,152,1009.7,FALSE
Slovenia,158,816.2,FALSE
Slovenia,169,144.5,FALSE
Slovenia,200,280.7,FALSE
Slovenia,205,452.7,FALSE
Slovenia,219,825.6,FALSE
Slovenia,221,903.7,FALSE
Slovenia,231,1034.5,FALSE
Slovenia,235,257.5,FALSE
Slovenia,248,361.3,FALSE
Slovenia,259,158,FALSE
Slovenia,276,348.4,FALSE
Slovenia,281,3011.7,FALSE
Slovenia,308,145.6,FALSE
Slovenia,316,6264.6,FALSE
Slovenia,318,148,FALSE
South Africa,7,444.9,FALSE
South Africa,8,980.7,FALSE
South Africa,12,5713.5,FALSE
South Africa,13,667.1,FALSE
South Africa,16,471.1,FALSE
South Africa,17,228,FALSE
South Africa,19,625.8,FALSE
South Africa,40,153,FALSE
South Africa,49,251,FALSE
South Africa,54,539.8,FALSE
South Africa,58,4858.8,FALSE
South Africa,61,103.3,FALSE
South Africa,63,1343.2,FALSE
South Africa,90,456,FALSE
South Africa,105,1493.9,FALSE
South Africa,112,2957.7,FALSE
South Africa,116,5264.5,FALSE
South Africa,121,350.4,FALSE
South Africa,120,886.2,FALSE
South Africa,128,525,FALSE
South Africa,152,665.5,FALSE
South Africa,154,1883.4,FALSE
South Africa,158,442.2,FALSE
South Africa,169,226.2,FALSE
South Africa,80,325.3,FALSE
South Africa,175,694.7,FALSE
South Africa,192,1608.5,FALSE
South Africa,200,186.5,FALSE
South Africa,205,305.7,FALSE
South Africa,208,247.2,FALSE
South Africa,215,558.8,FALSE
South Africa,219,2044,FALSE
South Africa,221,445.4,FALSE
South Africa,218,2623.3,FALSE
South Africa,228,584.5,FALSE
South Africa,231,536.2,FALSE
South Africa,235,319.2,FALSE
South Africa,238,607,FALSE
South Africa,243,524.9,FALSE
South Africa,84,506.4,FALSE
South Africa,270,233.5,FALSE
South Africa,276,420.9,FALSE
South Africa,279,281.4,FALSE
South Africa,281,2065.7,FALSE
South Africa,286,38.3,FALSE
South Africa,289,412.2,FALSE
South Africa,296,331.3,FALSE
South Africa,306,276.1,FALSE
South Africa,317,172.3,FALSE
South Africa,318,251.5,FALSE
Spain,4,1911.7,FALSE
Spain,5,2062.5,FALSE
